dtc,meanRelabund,domTaxa,minClusterSize,deepSplit,mgCST
10,0.39437903000638175,UBA629_sp005465875_1,26,4,12
11,0.364629754477797,UBA629_sp005465875_2,26,4,13
15,0.5306104112937444,Gardnerella_vaginalis_1,26,4,14
1,0.2445868186510835,Gardnerella_vaginalis_C_1,26,4,15
14,0.2911636812239536,Gardnerella_swidsinkii_1,26,4,16
5,0.3220407155223862,Gardnerella_piotii_1,26,4,17
8,0.4012191745475793,Prevotella_bivia,26,4,18
12,0.604009325129635,Lactobacillus_paragasseri,26,4,19
3,0.22927482844124877,MultiGenera,26,4,20
3,0.8866540198969887,Lactobacillus_crispatus_1,27,0,1
5,0.8380748221962542,Lactobacillus_crispatus_2,27,0,2
2,0.6940538719934466,Lactobacillus_iners_1,27,0,3
4,0.6644644578204585,Lactobacillus_iners_2,27,0,4
1,0.39453745669185686,MultiGenera,27,0,5
4,0.8866540198969887,Lactobacillus_crispatus_1,27,1,1
6,0.8380748221962542,Lactobacillus_crispatus_2,27,1,2
3,0.5797395234126592,Lactobacillus_crispatus_4,27,1,3
7,0.8828265723617716,Lactobacillus_crispatus_5,27,1,4
2,0.6940538719934466,Lactobacillus_iners_1,27,1,5
5,0.6644644578204585,Lactobacillus_iners_2,27,1,6
1,0.2972921594390774,MultiGenera,27,1,7
5,0.8866540198969887,Lactobacillus_crispatus_1,27,2,1
7,0.8380748221962542,Lactobacillus_crispatus_2,27,2,2
3,0.5445626951339257,Lactobacillus_crispatus_3,27,2,3
10,0.8563573094226997,Lactobacillus_crispatus_4,27,2,4
9,0.8828265723617716,Lactobacillus_crispatus_5,27,2,5
2,0.6940538719934466,Lactobacillus_iners_1,27,2,6
6,0.6644644578204585,Lactobacillus_iners_2,27,2,7
8,0.39437903000638175,UBA629_sp005465875_1,27,2,8
4,0.34984922568526383,Gardnerella_vaginalis_1,27,2,9
1,0.25648430190787763,MultiGenera,27,2,10
4,0.8866540198969887,Lactobacillus_crispatus_1,27,3,1
7,0.8380748221962542,Lactobacillus_crispatus_2,27,3,2
13,0.7963402667037426,Lactobacillus_crispatus_3,27,3,3
12,0.8563573094226997,Lactobacillus_crispatus_4,27,3,4
10,0.8828265723617716,Lactobacillus_crispatus_5,27,3,5
2,0.6940538719934466,Lactobacillus_iners_1,27,3,6
6,0.6644644578204585,Lactobacillus_iners_2,27,3,7
3,0.5125779221983463,Lactobacillus_jensenii_1,27,3,8
8,0.39437903000638175,UBA629_sp005465875_1,27,3,9
9,0.364629754477797,UBA629_sp005465875_2,27,3,10
11,0.5306104112937444,Gardnerella_vaginalis_1,27,3,11
5,0.3148401423065462,Gardnerella_swidsinkii_1,27,3,12
1,0.2371869720812749,MultiGenera,27,3,13
2,0.8866540198969887,Lactobacillus_crispatus_1,27,4,1
19,0.5362506258003945,Lactobacillus_crispatus_1,27,4,2
9,0.8380748221962542,Lactobacillus_crispatus_2,27,4,3
18,0.7963402667037426,Lactobacillus_crispatus_3,27,4,4
17,0.8563573094226997,Lactobacillus_crispatus_4,27,4,5
14,0.8828265723617716,Lactobacillus_crispatus_5,27,4,6
4,0.8378296646892298,Lactobacillus_iners_1,27,4,7
7,0.5247611256135042,Lactobacillus_iners_1,27,4,8
6,0.6644644578204585,Lactobacillus_iners_2,27,4,9
12,0.6823406014444686,Lactobacillus_jensenii_1,27,4,10
10,0.39437903000638175,UBA629_sp005465875_1,27,4,11
11,0.364629754477797,UBA629_sp005465875_2,27,4,12
16,0.5306104112937444,Gardnerella_vaginalis_1,27,4,13
1,0.2445868186510835,Gardnerella_vaginalis_C_1,27,4,14
15,0.2911636812239536,Gardnerella_swidsinkii_1,27,4,15
5,0.3220407155223862,Gardnerella_piotii_1,27,4,16
8,0.4012191745475793,Prevotella_bivia,27,4,17
13,0.604009325129635,Lactobacillus_paragasseri,27,4,18
3,0.22927482844124877,MultiGenera,27,4,19
3,0.8866540198969887,Lactobacillus_crispatus_1,28,0,1
5,0.8380748221962542,Lactobacillus_crispatus_2,28,0,2
2,0.6940538719934466,Lactobacillus_iners_1,28,0,3
4,0.6644644578204585,Lactobacillus_iners_2,28,0,4
1,0.39453745669185686,MultiGenera,28,0,5
4,0.8866540198969887,Lactobacillus_crispatus_1,28,1,1
6,0.8380748221962542,Lactobacillus_crispatus_2,28,1,2
3,0.5797395234126592,Lactobacillus_crispatus_4,28,1,3
7,0.8828265723617716,Lactobacillus_crispatus_5,28,1,4
2,0.6940538719934466,Lactobacillus_iners_1,28,1,5
5,0.6644644578204585,Lactobacillus_iners_2,28,1,6
1,0.2972921594390774,MultiGenera,28,1,7
5,0.8866540198969887,Lactobacillus_crispatus_1,28,2,1
7,0.8380748221962542,Lactobacillus_crispatus_2,28,2,2
3,0.5445626951339257,Lactobacillus_crispatus_3,28,2,3
10,0.8563573094226997,Lactobacillus_crispatus_4,28,2,4
9,0.8828265723617716,Lactobacillus_crispatus_5,28,2,5
2,0.6940538719934466,Lactobacillus_iners_1,28,2,6
6,0.6644644578204585,Lactobacillus_iners_2,28,2,7
8,0.39437903000638175,UBA629_sp005465875_1,28,2,8
4,0.34984922568526383,Gardnerella_vaginalis_1,28,2,9
1,0.25648430190787763,MultiGenera,28,2,10
4,0.8866540198969887,Lactobacillus_crispatus_1,28,3,1
7,0.8380748221962542,Lactobacillus_crispatus_2,28,3,2
13,0.7963402667037426,Lactobacillus_crispatus_3,28,3,3
12,0.8563573094226997,Lactobacillus_crispatus_4,28,3,4
10,0.8828265723617716,Lactobacillus_crispatus_5,28,3,5
