dtc,meanRelabund,domTaxa,minClusterSize,deepSplit,mgCST
5,0.6012258761144627,Lactobacillus_iners_7,28,3,14
7,0.3834599655729295,UBA629_sp005465875_1,28,3,15
24,0.35553744845093355,UBA629_sp005465875_3,28,3,16
21,0.3796407402391252,UBA629_sp005465875_4,28,3,17
18,0.4658780758653562,Gardnerella_vaginalis_2,28,3,18
15,0.2719429812326088,Gardnerella_swidsinkii_1,28,3,19
16,0.26427529721869136,Gardnerella_swidsinkii_2,28,3,20
4,0.26902091647720633,Gardnerella_piotii_1,28,3,21
25,0.42457641331631196,Lactobacillus_paragasseri,28,3,22
2,0.44419793374884337,Bifidobacterium_breve_2,28,3,23
1,0.20486345389216482,MultiGenera,28,3,24
6,0.28595346517391507,MultiGenera,28,3,25
10,0.8405851111556855,Lactobacillus_crispatus_1,28,4,1
11,0.8117584386405232,Lactobacillus_crispatus_2,28,4,2
7,0.8643502635506987,Lactobacillus_crispatus_3,28,4,3
25,0.832163497025845,Lactobacillus_crispatus_4,28,4,4
30,0.8019165833754756,Lactobacillus_crispatus_5,28,4,5
20,0.8724524352608115,Lactobacillus_crispatus_6,28,4,6
29,0.7851632977693439,Lactobacillus_crispatus_7,28,4,7
23,0.8615226336749823,Lactobacillus_crispatus_8,28,4,8
16,0.6475698222098262,Lactobacillus_iners_1,28,4,9
28,0.3399071646441528,Lactobacillus_iners_1,28,4,10
8,0.7925033064856516,Lactobacillus_iners_2,28,4,11
15,0.4160064858224053,Lactobacillus_iners_2,28,4,12
5,0.6437070109366928,Lactobacillus_iners_4,28,4,13
13,0.732481416653051,Lactobacillus_iners_5,28,4,14
33,0.2740571312776832,Lactobacillus_iners_5,28,4,15
9,0.6937091744137587,Lactobacillus_iners_6,28,4,16
1,0.6012258761144627,Lactobacillus_iners_7,28,4,17
3,0.3834599655729295,UBA629_sp005465875_1,28,4,18
34,0.35553744845093355,UBA629_sp005465875_3,28,4,19
27,0.3796407402391252,UBA629_sp005465875_4,28,4,20
26,0.3457997240332236,Gardnerella_vaginalis_1,28,4,21
21,0.4658780758653562,Gardnerella_vaginalis_2,28,4,22
31,0.2637154659820307,Gardnerella_vaginalis_C_1,28,4,23
32,0.1968216844516225,Gardnerella_vaginalis_H_1,28,4,24
14,0.2719429812326088,Gardnerella_swidsinkii_1,28,4,25
18,0.26427529721869136,Gardnerella_swidsinkii_2,28,4,26
12,0.3115215944018197,Gardnerella_piotii_1,28,4,27
35,0.42457641331631196,Lactobacillus_paragasseri,28,4,28
2,0.5066357357424061,Bifidobacterium_breve_2,28,4,29
4,0.20898779101009024,MultiGenera,28,4,30
6,0.18625867858632952,MultiGenera,28,4,31
17,0.21066177664042382,MultiGenera,28,4,32
19,0.2491922146912305,MultiGenera,28,4,33
24,0.20253023835815648,MultiGenera,28,4,34
22,0.26095655833295267,Trichomonas_vaginalis,28,4,35
10,0.8405851111556855,Lactobacillus_crispatus_1,29,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,29,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,29,0,3
15,0.832163497025845,Lactobacillus_crispatus_4,29,0,4
2,0.5543876219627708,Lactobacillus_crispatus_5,29,0,5
13,0.8724524352608115,Lactobacillus_crispatus_6,29,0,6
14,0.8615226336749823,Lactobacillus_crispatus_8,29,0,7
8,0.5393181463996819,Lactobacillus_iners_1,29,0,8
4,0.6423276083559297,Lactobacillus_iners_2,29,0,9
6,0.6437070109366928,Lactobacillus_iners_4,29,0,10
12,0.732481416653051,Lactobacillus_iners_5,29,0,11
9,0.6937091744137587,Lactobacillus_iners_6,29,0,12
5,0.3834599655729295,UBA629_sp005465875_1,29,0,13
3,0.2995183160310313,Gardnerella_vaginalis_2,29,0,14
1,0.2454554787606375,MultiGenera,29,0,15
10,0.8405851111556855,Lactobacillus_crispatus_1,29,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,29,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,29,1,3
15,0.832163497025845,Lactobacillus_crispatus_4,29,1,4
17,0.8019165833754756,Lactobacillus_crispatus_5,29,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,29,1,6
16,0.7851632977693439,Lactobacillus_crispatus_7,29,1,7
14,0.8615226336749823,Lactobacillus_crispatus_8,29,1,8
8,0.5393181463996819,Lactobacillus_iners_1,29,1,9
4,0.6423276083559297,Lactobacillus_iners_2,29,1,10
6,0.6437070109366928,Lactobacillus_iners_4,29,1,11
12,0.732481416653051,Lactobacillus_iners_5,29,1,12
9,0.6937091744137587,Lactobacillus_iners_6,29,1,13
2,0.5072308267439688,Lactobacillus_iners_7,29,1,14
5,0.3834599655729295,UBA629_sp005465875_1,29,1,15
3,0.2995183160310313,Gardnerella_vaginalis_2,29,1,16
1,0.2454554787606375,MultiGenera,29,1,17
10,0.8405851111556855,Lactobacillus_crispatus_1,29,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,29,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,29,2,3
17,0.832163497025845,Lactobacillus_crispatus_4,29,2,4
19,0.8019165833754756,Lactobacillus_crispatus_5,29,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,29,2,6
18,0.7851632977693439,Lactobacillus_crispatus_7,29,2,7
16,0.8615226336749823,Lactobacillus_crispatus_8,29,2,8
8,0.5393181463996819,Lactobacillus_iners_1,29,2,9
4,0.6423276083559297,Lactobacillus_iners_2,29,2,10
6,0.6437070109366928,Lactobacillus_iners_4,29,2,11
12,0.732481416653051,Lactobacillus_iners_5,29,2,12
9,0.6937091744137587,Lactobacillus_iners_6,29,2,13
2,0.5072308267439688,Lactobacillus_iners_7,29,2,14
5,0.3834599655729295,UBA629_sp005465875_1,29,2,15
15,0.4658780758653562,Gardnerella_vaginalis_2,29,2,16
13,0.2719429812326088,Gardnerella_swidsinkii_1,29,2,17
3,0.26770508568279994,Gardnerella_swidsinkii_2,29,2,18
1,0.2454554787606375,MultiGenera,29,2,19
12,0.8405851111556855,Lactobacillus_crispatus_1,29,3,1
13,0.8117584386405232,Lactobacillus_crispatus_2,29,3,2
9,0.8643502635506987,Lactobacillus_crispatus_3,29,3,3
20,0.832163497025845,Lactobacillus_crispatus_4,29,3,4
23,0.8019165833754756,Lactobacillus_crispatus_5,29,3,5
17,0.8724524352608115,Lactobacillus_crispatus_6,29,3,6
22,0.7851632977693439,Lactobacillus_crispatus_7,29,3,7
19,0.8615226336749823,Lactobacillus_crispatus_8,29,3,8
10,0.5393181463996819,Lactobacillus_iners_1,29,3,9
3,0.6423276083559297,Lactobacillus_iners_2,29,3,10
8,0.6437070109366928,Lactobacillus_iners_4,29,3,11
14,0.732481416653051,Lactobacillus_iners_5,29,3,12
11,0.6937091744137587,Lactobacillus_iners_6,29,3,13
4,0.5727995257791281,Lactobacillus_iners_7,29,3,14
7,0.3834599655729295,UBA629_sp005465875_1,29,3,15
24,0.35553744845093355,UBA629_sp005465875_3,29,3,16
21,0.3796407402391252,UBA629_sp005465875_4,29,3,17
18,0.4658780758653562,Gardnerella_vaginalis_2,29,3,18
15,0.2719429812326088,Gardnerella_swidsinkii_1,29,3,19
16,0.26427529721869136,Gardnerella_swidsinkii_2,29,3,20
5,0.26902091647720633,Gardnerella_piotii_1,29,3,21
2,0.44419793374884337,Bifidobacterium_breve_2,29,3,22
1,0.20486345389216482,MultiGenera,29,3,23
6,0.28595346517391507,MultiGenera,29,3,24
10,0.8405851111556855,Lactobacillus_crispatus_1,29,4,1
11,0.8117584386405232,Lactobacillus_crispatus_2,29,4,2
7,0.8643502635506987,Lactobacillus_crispatus_3,29,4,3
25,0.832163497025845,Lactobacillus_crispatus_4,29,4,4
30,0.8019165833754756,Lactobacillus_crispatus_5,29,4,5
20,0.8724524352608115,Lactobacillus_crispatus_6,29,4,6
29,0.7851632977693439,Lactobacillus_crispatus_7,29,4,7
23,0.8615226336749823,Lactobacillus_crispatus_8,29,4,8
16,0.6475698222098262,Lactobacillus_iners_1,29,4,9
28,0.3399071646441528,Lactobacillus_iners_1,29,4,10
8,0.7925033064856516,Lactobacillus_iners_2,29,4,11
15,0.4160064858224053,Lactobacillus_iners_2,29,4,12
5,0.6437070109366928,Lactobacillus_iners_4,29,4,13
13,0.732481416653051,Lactobacillus_iners_5,29,4,14
33,0.2740571312776832,Lactobacillus_iners_5,29,4,15
9,0.6937091744137587,Lactobacillus_iners_6,29,4,16
1,0.5727995257791281,Lactobacillus_iners_7,29,4,17
3,0.3834599655729295,UBA629_sp005465875_1,29,4,18
34,0.35553744845093355,UBA629_sp005465875_3,29,4,19
27,0.3796407402391252,UBA629_sp005465875_4,29,4,20
26,0.3457997240332236,Gardnerella_vaginalis_1,29,4,21
21,0.4658780758653562,Gardnerella_vaginalis_2,29,4,22
31,0.2637154659820307,Gardnerella_vaginalis_C_1,29,4,23
32,0.1968216844516225,Gardnerella_vaginalis_H_1,29,4,24
14,0.2719429812326088,Gardnerella_swidsinkii_1,29,4,25
18,0.26427529721869136,Gardnerella_swidsinkii_2,29,4,26
12,0.3115215944018197,Gardnerella_piotii_1,29,4,27
2,0.5066357357424061,Bifidobacterium_breve_2,29,4,28
4,0.20898779101009024,MultiGenera,29,4,29
6,0.18625867858632952,MultiGenera,29,4,30
17,0.21066177664042382,MultiGenera,29,4,31
19,0.2491922146912305,MultiGenera,29,4,32
24,0.20253023835815648,MultiGenera,29,4,33
22,0.26095655833295267,Trichomonas_vaginalis,29,4,34
10,0.8405851111556855,Lactobacillus_crispatus_1,30,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,30,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,30,0,3
15,0.832163497025845,Lactobacillus_crispatus_4,30,0,4
2,0.5543876219627708,Lactobacillus_crispatus_5,30,0,5
13,0.8724524352608115,Lactobacillus_crispatus_6,30,0,6
14,0.8615226336749823,Lactobacillus_crispatus_8,30,0,7
8,0.5393181463996819,Lactobacillus_iners_1,30,0,8
4,0.6423276083559297,Lactobacillus_iners_2,30,0,9
6,0.6437070109366928,Lactobacillus_iners_4,30,0,10
12,0.732481416653051,Lactobacillus_iners_5,30,0,11
9,0.6937091744137587,Lactobacillus_iners_6,30,0,12
5,0.3834599655729295,UBA629_sp005465875_1,30,0,13
3,0.2995183160310313,Gardnerella_vaginalis_2,30,0,14
1,0.2454554787606375,MultiGenera,30,0,15
10,0.8405851111556855,Lactobacillus_crispatus_1,30,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,30,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,30,1,3
15,0.832163497025845,Lactobacillus_crispatus_4,30,1,4
17,0.8019165833754756,Lactobacillus_crispatus_5,30,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,30,1,6
16,0.7851632977693439,Lactobacillus_crispatus_7,30,1,7
14,0.8615226336749823,Lactobacillus_crispatus_8,30,1,8
8,0.5393181463996819,Lactobacillus_iners_1,30,1,9
4,0.6423276083559297,Lactobacillus_iners_2,30,1,10
6,0.6437070109366928,Lactobacillus_iners_4,30,1,11
12,0.732481416653051,Lactobacillus_iners_5,30,1,12
9,0.6937091744137587,Lactobacillus_iners_6,30,1,13
2,0.5072308267439688,Lactobacillus_iners_7,30,1,14
5,0.3834599655729295,UBA629_sp005465875_1,30,1,15
3,0.2995183160310313,Gardnerella_vaginalis_2,30,1,16
1,0.2454554787606375,MultiGenera,30,1,17
10,0.8405851111556855,Lactobacillus_crispatus_1,30,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,30,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,30,2,3
17,0.832163497025845,Lactobacillus_crispatus_4,30,2,4
19,0.8019165833754756,Lactobacillus_crispatus_5,30,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,30,2,6
18,0.7851632977693439,Lactobacillus_crispatus_7,30,2,7
16,0.8615226336749823,Lactobacillus_crispatus_8,30,2,8
8,0.5393181463996819,Lactobacillus_iners_1,30,2,9
4,0.6423276083559297,Lactobacillus_iners_2,30,2,10
6,0.6437070109366928,Lactobacillus_iners_4,30,2,11
12,0.732481416653051,Lactobacillus_iners_5,30,2,12
9,0.6937091744137587,Lactobacillus_iners_6,30,2,13
2,0.5072308267439688,Lactobacillus_iners_7,30,2,14
5,0.3834599655729295,UBA629_sp005465875_1,30,2,15
15,0.4658780758653562,Gardnerella_vaginalis_2,30,2,16
13,0.2719429812326088,Gardnerella_swidsinkii_1,30,2,17
3,0.26770508568279994,Gardnerella_swidsinkii_2,30,2,18
1,0.2454554787606375,MultiGenera,30,2,19
12,0.8405851111556855,Lactobacillus_crispatus_1,30,3,1
13,0.8117584386405232,Lactobacillus_crispatus_2,30,3,2
9,0.8643502635506987,Lactobacillus_crispatus_3,30,3,3
20,0.832163497025845,Lactobacillus_crispatus_4,30,3,4
23,0.8019165833754756,Lactobacillus_crispatus_5,30,3,5
17,0.8724524352608115,Lactobacillus_crispatus_6,30,3,6
22,0.7851632977693439,Lactobacillus_crispatus_7,30,3,7
19,0.8615226336749823,Lactobacillus_crispatus_8,30,3,8
10,0.5393181463996819,Lactobacillus_iners_1,30,3,9
3,0.6423276083559297,Lactobacillus_iners_2,30,3,10
8,0.6437070109366928,Lactobacillus_iners_4,30,3,11
14,0.732481416653051,Lactobacillus_iners_5,30,3,12
11,0.6937091744137587,Lactobacillus_iners_6,30,3,13
4,0.5727995257791281,Lactobacillus_iners_7,30,3,14
7,0.3834599655729295,UBA629_sp005465875_1,30,3,15
24,0.35553744845093355,UBA629_sp005465875_3,30,3,16
21,0.3796407402391252,UBA629_sp005465875_4,30,3,17
18,0.4658780758653562,Gardnerella_vaginalis_2,30,3,18
15,0.2719429812326088,Gardnerella_swidsinkii_1,30,3,19
16,0.26427529721869136,Gardnerella_swidsinkii_2,30,3,20
5,0.26902091647720633,Gardnerella_piotii_1,30,3,21
2,0.44419793374884337,Bifidobacterium_breve_2,30,3,22
1,0.20486345389216482,MultiGenera,30,3,23
6,0.28595346517391507,MultiGenera,30,3,24
10,0.8405851111556855,Lactobacillus_crispatus_1,30,4,1
11,0.8117584386405232,Lactobacillus_crispatus_2,30,4,2
7,0.8643502635506987,Lactobacillus_crispatus_3,30,4,3
25,0.832163497025845,Lactobacillus_crispatus_4,30,4,4
30,0.8019165833754756,Lactobacillus_crispatus_5,30,4,5
20,0.8724524352608115,Lactobacillus_crispatus_6,30,4,6
29,0.7851632977693439,Lactobacillus_crispatus_7,30,4,7
23,0.8615226336749823,Lactobacillus_crispatus_8,30,4,8
16,0.6475698222098262,Lactobacillus_iners_1,30,4,9
28,0.3399071646441528,Lactobacillus_iners_1,30,4,10
8,0.7925033064856516,Lactobacillus_iners_2,30,4,11
15,0.4160064858224053,Lactobacillus_iners_2,30,4,12
5,0.6437070109366928,Lactobacillus_iners_4,30,4,13
13,0.732481416653051,Lactobacillus_iners_5,30,4,14
33,0.2740571312776832,Lactobacillus_iners_5,30,4,15
9,0.6937091744137587,Lactobacillus_iners_6,30,4,16
1,0.5727995257791281,Lactobacillus_iners_7,30,4,17
3,0.3834599655729295,UBA629_sp005465875_1,30,4,18
34,0.35553744845093355,UBA629_sp005465875_3,30,4,19
27,0.3796407402391252,UBA629_sp005465875_4,30,4,20
26,0.3457997240332236,Gardnerella_vaginalis_1,30,4,21
21,0.4658780758653562,Gardnerella_vaginalis_2,30,4,22
31,0.2637154659820307,Gardnerella_vaginalis_C_1,30,4,23
32,0.1968216844516225,Gardnerella_vaginalis_H_1,30,4,24
14,0.2719429812326088,Gardnerella_swidsinkii_1,30,4,25
18,0.26427529721869136,Gardnerella_swidsinkii_2,30,4,26
12,0.3115215944018197,Gardnerella_piotii_1,30,4,27
2,0.5066357357424061,Bifidobacterium_breve_2,30,4,28
4,0.20898779101009024,MultiGenera,30,4,29
6,0.18625867858632952,MultiGenera,30,4,30
17,0.21066177664042382,MultiGenera,30,4,31
19,0.2491922146912305,MultiGenera,30,4,32
24,0.20253023835815648,MultiGenera,30,4,33
22,0.26095655833295267,Trichomonas_vaginalis,30,4,34
10,0.8405851111556855,Lactobacillus_crispatus_1,31,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,31,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,31,0,3
15,0.832163497025845,Lactobacillus_crispatus_4,31,0,4
2,0.5543876219627708,Lactobacillus_crispatus_5,31,0,5
13,0.8724524352608115,Lactobacillus_crispatus_6,31,0,6
14,0.8615226336749823,Lactobacillus_crispatus_8,31,0,7
8,0.5393181463996819,Lactobacillus_iners_1,31,0,8
4,0.6423276083559297,Lactobacillus_iners_2,31,0,9
6,0.6437070109366928,Lactobacillus_iners_4,31,0,10
12,0.732481416653051,Lactobacillus_iners_5,31,0,11
9,0.6937091744137587,Lactobacillus_iners_6,31,0,12
5,0.3834599655729295,UBA629_sp005465875_1,31,0,13
3,0.2995183160310313,Gardnerella_vaginalis_2,31,0,14
1,0.2454554787606375,MultiGenera,31,0,15
10,0.8405851111556855,Lactobacillus_crispatus_1,31,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,31,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,31,1,3
15,0.832163497025845,Lactobacillus_crispatus_4,31,1,4
17,0.8019165833754756,Lactobacillus_crispatus_5,31,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,31,1,6
16,0.7851632977693439,Lactobacillus_crispatus_7,31,1,7
14,0.8615226336749823,Lactobacillus_crispatus_8,31,1,8
8,0.5393181463996819,Lactobacillus_iners_1,31,1,9
4,0.6423276083559297,Lactobacillus_iners_2,31,1,10
6,0.6437070109366928,Lactobacillus_iners_4,31,1,11
12,0.732481416653051,Lactobacillus_iners_5,31,1,12
9,0.6937091744137587,Lactobacillus_iners_6,31,1,13
2,0.5072308267439688,Lactobacillus_iners_7,31,1,14
5,0.3834599655729295,UBA629_sp005465875_1,31,1,15
3,0.2995183160310313,Gardnerella_vaginalis_2,31,1,16
1,0.2454554787606375,MultiGenera,31,1,17
10,0.8405851111556855,Lactobacillus_crispatus_1,31,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,31,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,31,2,3
17,0.832163497025845,Lactobacillus_crispatus_4,31,2,4
19,0.8019165833754756,Lactobacillus_crispatus_5,31,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,31,2,6
18,0.7851632977693439,Lactobacillus_crispatus_7,31,2,7
16,0.8615226336749823,Lactobacillus_crispatus_8,31,2,8
8,0.5393181463996819,Lactobacillus_iners_1,31,2,9
4,0.6423276083559297,Lactobacillus_iners_2,31,2,10
6,0.6437070109366928,Lactobacillus_iners_4,31,2,11
12,0.732481416653051,Lactobacillus_iners_5,31,2,12
9,0.6937091744137587,Lactobacillus_iners_6,31,2,13
2,0.5072308267439688,Lactobacillus_iners_7,31,2,14
5,0.3834599655729295,UBA629_sp005465875_1,31,2,15
15,0.4658780758653562,Gardnerella_vaginalis_2,31,2,16
13,0.2719429812326088,Gardnerella_swidsinkii_1,31,2,17
3,0.26770508568279994,Gardnerella_swidsinkii_2,31,2,18
1,0.2454554787606375,MultiGenera,31,2,19
12,0.8405851111556855,Lactobacillus_crispatus_1,31,3,1
13,0.8117584386405232,Lactobacillus_crispatus_2,31,3,2
9,0.8643502635506987,Lactobacillus_crispatus_3,31,3,3
20,0.832163497025845,Lactobacillus_crispatus_4,31,3,4
23,0.8019165833754756,Lactobacillus_crispatus_5,31,3,5
17,0.8724524352608115,Lactobacillus_crispatus_6,31,3,6
22,0.7851632977693439,Lactobacillus_crispatus_7,31,3,7
19,0.8615226336749823,Lactobacillus_crispatus_8,31,3,8
10,0.5393181463996819,Lactobacillus_iners_1,31,3,9
3,0.6423276083559297,Lactobacillus_iners_2,31,3,10
8,0.6437070109366928,Lactobacillus_iners_4,31,3,11
14,0.732481416653051,Lactobacillus_iners_5,31,3,12
11,0.6937091744137587,Lactobacillus_iners_6,31,3,13
4,0.5727995257791281,Lactobacillus_iners_7,31,3,14
7,0.3834599655729295,UBA629_sp005465875_1,31,3,15
24,0.35553744845093355,UBA629_sp005465875_3,31,3,16
21,0.3796407402391252,UBA629_sp005465875_4,31,3,17
18,0.4658780758653562,Gardnerella_vaginalis_2,31,3,18
15,0.2719429812326088,Gardnerella_swidsinkii_1,31,3,19
16,0.26427529721869136,Gardnerella_swidsinkii_2,31,3,20
5,0.26902091647720633,Gardnerella_piotii_1,31,3,21
2,0.44419793374884337,Bifidobacterium_breve_2,31,3,22
1,0.20486345389216482,MultiGenera,31,3,23
6,0.28595346517391507,MultiGenera,31,3,24
10,0.8405851111556855,Lactobacillus_crispatus_1,31,4,1
11,0.8117584386405232,Lactobacillus_crispatus_2,31,4,2
7,0.8643502635506987,Lactobacillus_crispatus_3,31,4,3
25,0.832163497025845,Lactobacillus_crispatus_4,31,4,4
30,0.8019165833754756,Lactobacillus_crispatus_5,31,4,5
20,0.8724524352608115,Lactobacillus_crispatus_6,31,4,6
29,0.7851632977693439,Lactobacillus_crispatus_7,31,4,7
23,0.8615226336749823,Lactobacillus_crispatus_8,31,4,8
16,0.6475698222098262,Lactobacillus_iners_1,31,4,9
28,0.3399071646441528,Lactobacillus_iners_1,31,4,10
8,0.7925033064856516,Lactobacillus_iners_2,31,4,11
15,0.4160064858224053,Lactobacillus_iners_2,31,4,12
5,0.6437070109366928,Lactobacillus_iners_4,31,4,13
13,0.732481416653051,Lactobacillus_iners_5,31,4,14
33,0.2740571312776832,Lactobacillus_iners_5,31,4,15
9,0.6937091744137587,Lactobacillus_iners_6,31,4,16
1,0.5727995257791281,Lactobacillus_iners_7,31,4,17
3,0.3834599655729295,UBA629_sp005465875_1,31,4,18
34,0.35553744845093355,UBA629_sp005465875_3,31,4,19
27,0.3796407402391252,UBA629_sp005465875_4,31,4,20
26,0.3457997240332236,Gardnerella_vaginalis_1,31,4,21
21,0.4658780758653562,Gardnerella_vaginalis_2,31,4,22
31,0.2637154659820307,Gardnerella_vaginalis_C_1,31,4,23
32,0.1968216844516225,Gardnerella_vaginalis_H_1,31,4,24
14,0.2719429812326088,Gardnerella_swidsinkii_1,31,4,25
18,0.26427529721869136,Gardnerella_swidsinkii_2,31,4,26
12,0.3115215944018197,Gardnerella_piotii_1,31,4,27
2,0.5066357357424061,Bifidobacterium_breve_2,31,4,28
4,0.20898779101009024,MultiGenera,31,4,29
6,0.18625867858632952,MultiGenera,31,4,30
17,0.21066177664042382,MultiGenera,31,4,31
19,0.2491922146912305,MultiGenera,31,4,32
24,0.20253023835815648,MultiGenera,31,4,33
22,0.26095655833295267,Trichomonas_vaginalis,31,4,34
10,0.8405851111556855,Lactobacillus_crispatus_1,32,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,32,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,32,0,3
15,0.832163497025845,Lactobacillus_crispatus_4,32,0,4
2,0.5543876219627708,Lactobacillus_crispatus_5,32,0,5
13,0.8724524352608115,Lactobacillus_crispatus_6,32,0,6
14,0.8615226336749823,Lactobacillus_crispatus_8,32,0,7
8,0.5393181463996819,Lactobacillus_iners_1,32,0,8
4,0.6423276083559297,Lactobacillus_iners_2,32,0,9
6,0.6437070109366928,Lactobacillus_iners_4,32,0,10
12,0.732481416653051,Lactobacillus_iners_5,32,0,11
9,0.6937091744137587,Lactobacillus_iners_6,32,0,12
5,0.3834599655729295,UBA629_sp005465875_1,32,0,13
3,0.2995183160310313,Gardnerella_vaginalis_2,32,0,14
1,0.2454554787606375,MultiGenera,32,0,15
10,0.8405851111556855,Lactobacillus_crispatus_1,32,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,32,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,32,1,3
15,0.832163497025845,Lactobacillus_crispatus_4,32,1,4
17,0.8019165833754756,Lactobacillus_crispatus_5,32,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,32,1,6
16,0.7851632977693439,Lactobacillus_crispatus_7,32,1,7
14,0.8615226336749823,Lactobacillus_crispatus_8,32,1,8
8,0.5393181463996819,Lactobacillus_iners_1,32,1,9
4,0.6423276083559297,Lactobacillus_iners_2,32,1,10
6,0.6437070109366928,Lactobacillus_iners_4,32,1,11
12,0.732481416653051,Lactobacillus_iners_5,32,1,12
9,0.6937091744137587,Lactobacillus_iners_6,32,1,13
2,0.5072308267439688,Lactobacillus_iners_7,32,1,14
5,0.3834599655729295,UBA629_sp005465875_1,32,1,15
3,0.2995183160310313,Gardnerella_vaginalis_2,32,1,16
1,0.2454554787606375,MultiGenera,32,1,17
10,0.8405851111556855,Lactobacillus_crispatus_1,32,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,32,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,32,2,3
17,0.832163497025845,Lactobacillus_crispatus_4,32,2,4
19,0.8019165833754756,Lactobacillus_crispatus_5,32,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,32,2,6
18,0.7851632977693439,Lactobacillus_crispatus_7,32,2,7
16,0.8615226336749823,Lactobacillus_crispatus_8,32,2,8
8,0.5393181463996819,Lactobacillus_iners_1,32,2,9
4,0.6423276083559297,Lactobacillus_iners_2,32,2,10
6,0.6437070109366928,Lactobacillus_iners_4,32,2,11
12,0.732481416653051,Lactobacillus_iners_5,32,2,12
9,0.6937091744137587,Lactobacillus_iners_6,32,2,13
2,0.5072308267439688,Lactobacillus_iners_7,32,2,14
5,0.3834599655729295,UBA629_sp005465875_1,32,2,15
15,0.4658780758653562,Gardnerella_vaginalis_2,32,2,16
13,0.2719429812326088,Gardnerella_swidsinkii_1,32,2,17
3,0.26770508568279994,Gardnerella_swidsinkii_2,32,2,18
1,0.2454554787606375,MultiGenera,32,2,19
12,0.8405851111556855,Lactobacillus_crispatus_1,32,3,1
13,0.8117584386405232,Lactobacillus_crispatus_2,32,3,2
9,0.8643502635506987,Lactobacillus_crispatus_3,32,3,3
20,0.832163497025845,Lactobacillus_crispatus_4,32,3,4
23,0.8019165833754756,Lactobacillus_crispatus_5,32,3,5
17,0.8724524352608115,Lactobacillus_crispatus_6,32,3,6
22,0.7851632977693439,Lactobacillus_crispatus_7,32,3,7
19,0.8615226336749823,Lactobacillus_crispatus_8,32,3,8
10,0.5393181463996819,Lactobacillus_iners_1,32,3,9
3,0.6423276083559297,Lactobacillus_iners_2,32,3,10
8,0.6437070109366928,Lactobacillus_iners_4,32,3,11
14,0.732481416653051,Lactobacillus_iners_5,32,3,12
11,0.6937091744137587,Lactobacillus_iners_6,32,3,13
4,0.5727995257791281,Lactobacillus_iners_7,32,3,14
7,0.3834599655729295,UBA629_sp005465875_1,32,3,15
24,0.35553744845093355,UBA629_sp005465875_3,32,3,16
21,0.3796407402391252,UBA629_sp005465875_4,32,3,17
18,0.4658780758653562,Gardnerella_vaginalis_2,32,3,18
15,0.2719429812326088,Gardnerella_swidsinkii_1,32,3,19
16,0.26427529721869136,Gardnerella_swidsinkii_2,32,3,20
5,0.26902091647720633,Gardnerella_piotii_1,32,3,21
2,0.44419793374884337,Bifidobacterium_breve_2,32,3,22
1,0.20486345389216482,MultiGenera,32,3,23
6,0.28595346517391507,MultiGenera,32,3,24
10,0.8405851111556855,Lactobacillus_crispatus_1,32,4,1
11,0.8117584386405232,Lactobacillus_crispatus_2,32,4,2
7,0.8643502635506987,Lactobacillus_crispatus_3,32,4,3
25,0.832163497025845,Lactobacillus_crispatus_4,32,4,4
30,0.8019165833754756,Lactobacillus_crispatus_5,32,4,5
20,0.8724524352608115,Lactobacillus_crispatus_6,32,4,6
29,0.7851632977693439,Lactobacillus_crispatus_7,32,4,7
23,0.8615226336749823,Lactobacillus_crispatus_8,32,4,8
16,0.6475698222098262,Lactobacillus_iners_1,32,4,9
